tweet,store
RT @masyuuki: さかなクンはもちろんすごい人なんだけど、僕があらためてすごいなぁと思ったのは、「ご」をことごとく「ぎょ」に変換して喋りながら、生き物の名前になるとごく自然に「サンゴ」「タツノオトシゴ」と発音できてしまう(運動神経ならぬ)言語神経である。,nakanobu
これでエラー出してリトライになるとめちゃくちゃださいので、そのギリギリをねらうチキンレースですね。 https://t.co/cMmJR9TlPH,nakanobu
"#多分いま世界中で気にしてるのは自分だけしかいなさそうなアレって何だったんだ選手権
「はなかっぱ」の、ちいかっぱのbloom!の曲と「マツコの知らない世界」のジングルの曲って似てるよね。",nakanobu
RT @cass_azs: @adelie 昔やってみたことありますけど、割と出来ませんでした。くすんだ色になるの。,nakanobu
"RT @yaginome: https://t.co/B6kA8hgy66

あった",nakanobu
RT @yaginome: 記録に残ってる最古の冗談でもいい,nakanobu
RT @yaginome: 人類初の冗談はなんだったんだろう,nakanobu
"RT @livedoornews: 【訃報】「ゴダイゴ」ギタリスト・浅野孝已さん死去 68歳
https://t.co/QP6QF0QEac

ギタリストの浅野孝已さんが12日に死去したことが分かった。自宅から心肺停止状態で救急搬送され、病院で死亡が確認されたという。 http…",nakanobu
@cass_azs へえ、そうなんですか。いつかためそう。,nakanobu
"アグアへ(ナンベイオオゾウムシ)か。
#世界ふれあい街歩き https://t.co/ykzI3ZNycm",nakanobu
"甲虫系の幼虫？&gt;スーリ
#世界ふれあい街歩き",nakanobu
"再放送じゃないのか
#世界ふれあい街歩き",nakanobu
"#サラメシ がペンギン
かとおもったら南極なのね。",nakanobu
ペンギンハイウェイの英語版の表紙ってアニメ映画のペンギンなのね。https://t.co/wCiUpnnP30,nakanobu
緑に少し青を入れたのはビリジアンにはならないのかしら（やってみりゃいいけど手元に絵の具がない）。 https://t.co/OCXbpKmY3b,nakanobu
"RT @comic_natalie: 須藤真澄「おさんぽ大王」が17年ぶりに復活！田辺剛×ラヴクラフト新作も
https://t.co/DalNpkeiTy https://t.co/mDwFsYunYQ",nakanobu
"なんでこの回を選んだ(ちょっとうれしい)
#クックルン",nakanobu
"RT @pentel_lulu: Q.えのぐセットに、「緑」じゃなく「ビリジアン」が入っているのはなぜ？

A.えのぐは混ぜて使えるので、セットには「混ぜて作るのが難しい色」が優先的に入っているよ。
ビリジアン+黄緑→緑　は作れても、その逆はできないので、より幅広い色を作れるビ…",nakanobu
まあ、わたしより(略 https://t.co/RkwE7hjRUn,nakanobu
サンジハン！Σ(゜Д゜),nakanobu
"RT @kuro4o: そろそろ電車に乗りたくなった方はこちらで癒してください?
 https://t.co/Z3H3PjgIJT",nakanobu
RT @uzenchitose: 首都封鎖されたら埼玉県新座市に囲まれた東京都練馬区西大泉町の飛び地はどうなるんですかね https://t.co/axWMFC5EtY,nakanobu
"RT @r6_xinyi: 千葉県の鉄道は変な野郎ばっかりだ！

Twitter炎上！小湊鐵道
前社長が炎上！いすみ鉄道
なんだったんだ！京成千原線
金がたけぇ！東葉高速鉄道
横一直線！北総鉄道
短すぎる！芝山鉄道
不動産会社運営！山万
アトラクション？ディズニー
曲線多すぎる…",nakanobu
RT @b700_eos: チョッパと５０００ https://t.co/ievQBcdmyU,nakanobu
"RT @biki_relic: 【西大泉町】
埼玉県の中にある 面積たった0.002km2 の「東京都」

Googleマップで偶然 存在を知った。
この飛地ができた経緯について
練馬区も新座市も把握していないらしいので
勝手ながら、背景に 闇を感じてしまう… https://…",nakanobu
"「緊急事態宣言解除後も都道府県をまたぐ移動の自粛を要請したい」

町田「は？」

若葉台「何て？」

秋津「解せぬ」

練馬区の飛び地の住民「ぐぬぬぬぬ…」 https://t.co/eLs83UzG5m",nakanobu
"コロナ災害真っ只中でネタ車が去るのは痛い話だが、45年も経てば引退してもおかしくない頃だろう。

白ゴム化など半直開通当時の姿を再現して欲しいという願望は叶うことなく…(´°̥̥̥̥̥̥̥̥ω°̥̥̥̥̥̥̥̥｀)

8606F、… https://t.co/u8eMOnx5h1",nakanobu
"@KuroyaS_0223 45年も経てば、引退してもおかしくない頃だと思うけど…
1000形は現在1065Fが入場中だそう。(未更新の4両は箱根登山カラー含めて残り10本)",nakanobu
@teluyuki おはありです☀️,nakanobu
RT @marin_banamon: 【新発見】コロナで仕事がなく暇なので 七味を7種類に仕分けしようとしたら実際は5種類しかなかった https://t.co/jtq9l6w5Na,nakanobu
@bozu_108 密 ←これしかない(ﾉ∀`),nakanobu
ひるほー (*・∀・*)ノ ☀,nakanobu
RT @gi1_717: 嘘みたいだろ…？寝てるんだぜ、これ…… https://t.co/oQFsfR5uUU,nakanobu
@Yurika_Music10 d(*´▽`*)b　ﾍﾞﾘｰｸﾞｯﾁｮ♪,nakanobu
@teluyuki おはありです☀️,nakanobu
おはよ鵜の木！(о´∀`о),nakanobu
"RT @Yokohama__photo: 2020/5/11 
8606F廃車によりサークルK全廃

さよなら、サークルK https://t.co/nBCU3zDj0U",nakanobu
"RT @LyuN_CPS: 2020/05/11 東急8500系 8606Fラストラン＆廃車回送施行
今朝38Kにて営業運転後、長津田検車区にてドアステッカー等撤去され恩田まで廃車回送されました
これにて東急線から幕車も消滅となりました https://t.co/Wi3ExIc…",nakanobu
"RT @kuni_train: 廃車回送された8606F  
10両とも無架線地帯に移動しその後入れ替えが行われました
現在は8506・8606の2両が背中合わせで連結、以下のように留置されています

↑奈良川
8806-8923-8721-8827…",nakanobu
"RT @YahooNewsTopics: 【コロナ感染の力士が死亡 28歳】
https://t.co/7ILkj7leYh",nakanobu
@nonbesan_dayo それいいビジネスだねえ❗️,nakanobu
@_katope_ デブ活よ＼(^o^)／,nakanobu
"RT @omorikamata: 「島忠 大田千鳥店」大手ホームセンター職員に新型コロナ感染者が判明、営業休止へ
#大田区
https://t.co/bGY1TPb315 https://t.co/bGY1TPb315",nakanobu
@4xajo まだ使いこなせない?,nakanobu
"@4xajo ツイッターと内容同じだよw
インスタの方がテイクアウト情報多いんだよね〜",nakanobu
@yoidore0408 ( ͒  ́ඉ .̫ ඉ ̀  ͒),nakanobu
@fgizAyzi4q0pg5n (*´·ω·)(·ω·`*)ﾈｰ,nakanobu
@LdSuKOKBFvWM7nQ ｳｵｵｵｵｱｱｱｱ\( 'ω')/ｱｱｱｱｱｯｯｯｯ!!!!!,nakanobu
"@yoidore0408 酒場行き解禁のタイミングが
わかりませぬううう＼(^o^)／",nakanobu
@loxoprofen777 同じくです?,nakanobu
@tacogimi これってライム刺してあったよね？,nakanobu
@4xajo 暇すぎてインスタはじめたw,nakanobu
@yoidore0408 快晴なんですものおおお❗️＼(^o^)／,nakanobu
@4xajo はよ酒場行きたいじょー?,nakanobu
@piece_island ?¨̮॰*✩ᎻᎯᏢᏢᎩ ᏴᎥᏒᎢᏲᎠᎯᎩ✩*॰¨̮?,nakanobu
"生ビールが飲みてええええええ❗️
コロナのやろううう???",nakanobu
"@kawasakiasobi 今なら大丈夫じゃない？
ﾌﾙｵｰﾌﾟﾝﾀﾞｯﾃﾖ!!",nakanobu
@Tiger91896770 (*ﾟ∀ﾟ)ｳﾋｬﾋｬﾋｬﾋｬﾋｬﾋｬ!!(☞°∀°)☞それ正解,nakanobu
その先に何が見えるの❓,nakanobu
"【セブンルール 佰食屋】子育てと仕事を両立…100食限定極上ステーキ丼専門店 中村朱美さんのお店は？2020/5/12傑作選放送
京都府京都市右京区西院矢掛町21 シュール西院 1F
#セブンルール #青木崇高 #本谷有希子… https://t.co/UWk1yC4IlV",nakanobu
"【セブンルール PATISSERIE ASAKO IWAYANAGI】行列のできるパティスリー 人気パティシエール岩柳麻子さんのお店は？2020/5/12傑作選放送
東京都世田谷区等々力4-4-5
#セブンルール #青木崇高… https://t.co/IRNfME8xf2",nakanobu
"【セブンルール 豆腐工房まめや】都会を離れ長野の山間に豆腐店を開いた店主 青木春奈さんのお店は？2020/5/12傑作選放送
#セブンルール #青木崇高 #本谷有希子 #YOU #若林正恭 #オードリー
詳しい地図を見る→
https://t.co/HwGQiorBdd",nakanobu
"【セブンルール 奈良 ほうせき箱】氷の聖地奈良で連日大行列のかき氷店!こだわりのフルーツシロップ2020/5/12傑作選放送
奈良県奈良市餅飯殿町47
#セブンルール #青木崇高 #本谷有希子 #YOU #若林正恭 #オードリー… https://t.co/oMwXa73Aqx",nakanobu
"【セブンルール 名古屋 寿商店】楽天社長秘書経て家業の魚屋さんへ 森 朝奈さんのお店は？2020/5/12傑作選放送
〒460-0007 愛知県名古屋市中区新栄1-49-18 寿商店
#セブンルール #青木崇高 #本谷有希子… https://t.co/Ie1LR3MKCJ",nakanobu
"【セブンルール マーガーバーガー】広さわずか2坪ほどの小さなハンバーガーショップ 坪井真理子さんのお店は？2020/5/12傑作選放送
東京都渋谷区千駄ヶ谷4-26-3
#セブンルール #青木崇高 #本谷有希子 #YOU… https://t.co/vhDecKUqZN",nakanobu
"【セブンルール 生粋 花のれん】夫婦が阿吽の呼吸で作る絶品ラーメン 奥中宏美さんのお店は？2020/5/12傑作選放送
東京都文京区大塚3-5-4 茗荷谷ハイツ 1Ｆ
#セブンルール #青木崇高 #本谷有希子 #YOU #若林正恭… https://t.co/mJTTP7c7y9",nakanobu
"【テッパンいただきます！ らぁ麺 すぎ本】SUSURUが厳選 ミシュランも認めた絶品ラーメンのお店は？2020/5/12傑作選放送
東京都中野区鷺宮4-2-3
#テッパンいただきます #松岡茉優 #千鳥 #ノブ #大吾… https://t.co/vBw1LupRVe",nakanobu
"【テッパンいただきます！ 支那そば 孤高】松岡茉優行きつけのラーメンのお店は？2020/5/12傑作選放送
東京都杉並区上高井戸1-1-17 日立八幡山ビル 1Ｆ
#テッパンいただきます #松岡茉優 #千鳥 #ノブ #大吾… https://t.co/C9Noh0fLxF",nakanobu
"【テッパンいただきます！】宮下草薙の草薙のプチ贅沢！1本5000円するトマトジュースは？通販・お取り寄せ情報2020/5/12放送
#テッパンいただきます #千鳥 #ノブ #大吾 #博多華丸大吉 #宮下草薙
詳しい地図を見る→ https://t.co/4pIFAJS8bV",nakanobu
"【鬼旨ラーメングランプリ 鬼そば 藤谷】ロッチ中岡がマジ調査！伊勢海老が丸ごと入ったラーメンのお店は？2020/5/12放送
東京都渋谷区宇田川町24-6 渋ビルヂング 5F
#鬼旨ラーメングランプリ #ギャル曽根 #中岡創一… https://t.co/xlse9WqdS9",nakanobu
"【鬼旨ラーメングランプリ らーめん紬麦】ギャル曽根がマジ調査！超美味！塩ラーメンのお店は？2020/5/12放送
東京都千代田区神田平河町1 第三東ビル B1F
#鬼旨ラーメングランプリ #ギャル曽根 #フワちゃん #かまいたち… https://t.co/QIFeS4XE9z",nakanobu
"【鬼旨ラーメングランプリ 麺屋海神】安藤なつがマジ調査！毎日味が違う塩ラーメンのお店は？2020/5/12放送
東京都新宿区新宿3-35-7 さんらくビル　２Ｆ
#鬼旨ラーメングランプリ #ギャル曽根 #安藤なつ #かまいたち… https://t.co/PK37FHZqHB",nakanobu
